Ticker,Timestamp,Volume,Open,Close,Low,High
BIAF,2022-09-02 20:30:00,2513186,10.069999694824219,9.265800476074219,8.819999694824219,10.169400215148926
BIAF,2022-09-02 20:31:00,88614,9.230999946594238,9.680000305175781,9.161999702453613,9.890000343322754
BIAF,2022-09-02 20:32:00,113229,9.680000305175781,9.836199760437012,9.670000076293945,10.09000015258789
BIAF,2022-09-02 20:33:00,82698,9.83530044555664,10.04010009765625,9.720000267028809,10.350000381469727
BIAF,2022-09-02 20:34:00,139849,10.279899597167969,10.630000114440918,10.050100326538086,10.630000114440918
BIAF,2022-09-02 20:35:00,,,,,
BIAF,2022-09-02 20:36:00,,,,,
BIAF,2022-09-02 20:37:00,,,,,
BIAF,2022-09-02 20:38:00,,,,,
BIAF,2022-09-02 20:39:00,300311,10.75,10.999899864196777,10.75,11.0
BIAF,2022-09-02 20:40:00,516712,11.5,10.899999618530273,10.738200187683105,11.5
BIAF,2022-09-02 20:41:00,299608,11.0,11.077799797058105,10.96500015258789,11.399999618530273
BIAF,2022-09-02 20:42:00,781871,11.964599609375,12.289999961853027,11.829000473022461,12.289999961853027
BIAF,2022-09-02 20:43:00,646405,12.25,11.699999809265137,11.5,12.59000015258789
BIAF,2022-09-02 20:44:00,473711,11.739999771118164,11.739999771118164,11.69260025024414,11.800000190734863
BIAF,2022-09-02 20:45:00,903704,12.0,12.550000190734863,12.0,12.800000190734863
BIAF,2022-09-02 20:46:00,423819,12.0,12.309900283813477,11.949999809265137,12.319100379943848
BIAF,2022-09-02 20:47:00,505454,12.25,12.174099922180176,11.970100402832031,12.5
BIAF,2022-09-02 20:48:00,382487,11.75,11.779999732971191,11.600000381469727,11.779999732971191
BIAF,2022-09-02 20:49:00,247385,12.034000396728516,12.069999694824219,11.680000305175781,12.100000381469727
BIAF,2022-09-02 20:50:00,282154,12.09000015258789,12.149999618530273,11.920000076293945,12.26990032196045
BIAF,2022-09-02 20:51:00,369749,12.081000328063965,10.880000114440918,10.880000114440918,12.149999618530273
BIAF,2022-09-02 20:52:00,,,,,
BIAF,2022-09-02 20:53:00,,,,,
BIAF,2022-09-02 20:54:00,,,,,
BIAF,2022-09-02 20:55:00,,,,,
BIAF,2022-09-02 20:56:00,54475,11.0,10.899999618530273,10.880000114440918,11.079999923706055
BIAF,2022-09-02 20:57:00,266502,10.890000343322754,11.035300254821777,10.5,11.239999771118164
BIAF,2022-09-02 20:58:00,201061,11.089900016784668,11.217700004577637,11.079999923706055,11.420000076293945
BIAF,2022-09-02 20:59:00,142334,11.281200408935547,10.93690013885498,10.880000114440918,11.34000015258789
BIAF,2022-09-02 21:00:00,274381,10.899999618530273,9.829999923706055,9.829999923706055,10.899999618530273
BIAF,2022-09-02 21:01:00,,,,,
BIAF,2022-09-02 21:02:00,,,,,
BIAF,2022-09-02 21:03:00,,,,,
BIAF,2022-09-02 21:04:00,,,,,
BIAF,2022-09-02 21:05:00,117568,9.829999923706055,10.25,9.829999923706055,10.260000228881836
BIAF,2022-09-02 21:06:00,157046,10.206700325012207,10.181099891662598,10.050000190734863,10.489999771118164
BIAF,2022-09-02 21:07:00,108799,10.180100440979004,10.289999961853027,9.870100021362305,10.380000114440918
BIAF,2022-09-02 21:08:00,58730,10.287300109863281,10.197500228881836,10.129899978637695,10.350000381469727
BIAF,2022-09-02 21:09:00,30050,10.210000038146973,10.079999923706055,10.010000228881836,10.265199661254883
BIAF,2022-09-02 21:10:00,6516,10.09060001373291,10.162500381469727,10.010100364685059,10.199799537658691
BIAF,2022-09-02 21:11:00,105422,10.199999809265137,10.050000190734863,9.880000114440918,10.199999809265137
BIAF,2022-09-02 21:12:00,91249,10.0,9.420000076293945,9.420000076293945,10.047800064086914
BIAF,2022-09-02 21:13:00,152860,9.470000267028809,9.819999694824219,9.329999923706055,9.819999694824219
BIAF,2022-09-02 21:14:00,38947,9.819999694824219,9.760000228881836,9.6899995803833,9.890000343322754
BIAF,2022-09-02 21:15:00,43872,9.779999732971191,9.869999885559082,9.699999809265137,9.899999618530273
BIAF,2022-09-02 21:16:00,47503,9.859999656677246,9.880000114440918,9.739999771118164,10.0
BIAF,2022-09-02 21:17:00,30871,9.857999801635742,9.800000190734863,9.779999732971191,9.906000137329102
BIAF,2022-09-02 21:18:00,38549,9.835399627685547,9.628199577331543,9.600000381469727,9.835399627685547
BIAF,2022-09-02 21:19:00,0,9.619999885559082,10.140000343322754,9.5,10.25
BIAF,2022-09-02 21:20:00,98044,10.170000076293945,10.15999984741211,10.0,10.459500312805176
BIAF,2022-09-02 21:21:00,43726,10.138699531555176,9.920000076293945,9.829999923706055,10.15999984741211
BIAF,2022-09-02 21:22:00,18661,9.895000457763672,9.880200386047363,9.84000015258789,9.999899864196777
BIAF,2022-09-02 21:23:00,22514,9.839099884033203,9.979999542236328,9.800000190734863,10.0
BIAF,2022-09-02 21:24:00,12787,9.930000305175781,9.944999694824219,9.859100341796875,9.95989990234375
BIAF,2022-09-02 21:25:00,4781,9.96500015258789,9.949899673461914,9.88010025024414,9.96500015258789
BIAF,2022-09-02 21:26:00,52921,9.850199699401855,9.729999542236328,9.699999809265137,9.889900207519531
BIAF,2022-09-02 21:27:00,32855,9.699999809265137,9.710100173950195,9.609999656677246,9.770000457763672
BIAF,2022-09-02 21:28:00,32825,9.72070026397705,9.869999885559082,9.72070026397705,9.939900398254395
BIAF,2022-09-02 21:29:00,52312,9.920000076293945,9.989999771118164,9.920000076293945,10.100000381469727
BIAF,2022-09-02 21:30:00,76766,9.990099906921387,10.198399543762207,9.990099906921387,10.239999771118164
BIAF,2022-09-02 21:31:00,66270,10.199999809265137,9.8100004196167,9.75,10.199999809265137
BIAF,2022-09-02 21:32:00,21015,9.890800476074219,9.890000343322754,9.75,9.960000038146973
BIAF,2022-09-02 21:33:00,17575,9.820300102233887,9.979999542236328,9.820300102233887,9.979999542236328
BIAF,2022-09-02 21:34:00,,,,,
BIAF,2022-09-02 21:34:51,0,10.080100059509277,10.080100059509277,10.080100059509277,10.080100059509277
PXMD,2022-09-02 20:30:00,9539556,5.78000020980835,5.889999866485596,5.699999809265137,6.150000095367432
PXMD,2022-09-02 20:31:00,1072095,5.889999866485596,5.710000038146973,5.550000190734863,5.909999847412109
PXMD,2022-09-02 20:32:00,712380,5.699999809265137,5.5802001953125,5.579999923706055,5.820000171661377
PXMD,2022-09-02 20:33:00,781980,5.75,5.749599933624268,5.670000076293945,5.75
PXMD,2022-09-02 20:34:00,553900,5.625,5.619100093841553,5.559999942779541,5.650000095367432
PXMD,2022-09-02 20:35:00,436245,5.5,5.465000152587891,5.465000152587891,5.569900035858154
PXMD,2022-09-02 20:36:00,643612,5.5,5.340000152587891,5.329999923706055,5.5
PXMD,2022-09-02 20:37:00,506662,5.25,5.360099792480469,5.25,5.380000114440918
PXMD,2022-09-02 20:38:00,264961,5.369999885559082,5.309999942779541,5.309999942779541,5.389599800109863
PXMD,2022-09-02 20:39:00,340548,5.450200080871582,5.43179988861084,5.409999847412109,5.450200080871582
PXMD,2022-09-02 20:40:00,624164,5.25,5.149899959564209,5.130000114440918,5.264999866485596
PXMD,2022-09-02 20:41:00,436829,5.0,5.000199794769287,5.0,5.000199794769287
PXMD,2022-09-02 20:42:00,256875,5.0,5.023399829864502,5.0,5.070000171661377
PXMD,2022-09-02 20:43:00,299385,5.0,5.0,4.980000019073486,5.0
PXMD,2022-09-02 20:44:00,153573,4.989999771118164,5.019999980926514,4.97790002822876,5.039999961853027
PXMD,2022-09-02 20:45:00,329099,5.0619001388549805,5.044600009918213,5.019999980926514,5.070000171661377
PXMD,2022-09-02 20:46:00,252515,5.020299911499023,4.89900016784668,4.889999866485596,5.039999961853027
PXMD,2022-09-02 20:47:00,362749,4.989999771118164,4.933499813079834,4.869999885559082,5.050000190734863
PXMD,2022-09-02 20:48:00,88493,4.960000038146973,4.979899883270264,4.900000095367432,4.979899883270264
PXMD,2022-09-02 20:49:00,78934,4.970099925994873,4.981400012969971,4.949999809265137,4.99970006942749
PXMD,2022-09-02 20:50:00,147105,4.987500190734863,5.020100116729736,4.960000038146973,5.059999942779541
PXMD,2022-09-02 20:51:00,109468,5.019999980926514,4.909999847412109,4.869999885559082,5.039999961853027
PXMD,2022-09-02 20:52:00,111716,4.929999828338623,4.949999809265137,4.889999866485596,4.980000019073486
PXMD,2022-09-02 20:53:00,45912,4.960000038146973,4.956299781799316,4.920000076293945,4.96999979019165
PXMD,2022-09-02 20:54:00,53177,4.960000038146973,4.949100017547607,4.920000076293945,4.96999979019165
PXMD,2022-09-02 20:55:00,173036,4.934999942779541,4.7895002365112305,4.78000020980835,4.960000038146973
PXMD,2022-09-02 20:56:00,341485,4.777500152587891,4.730000019073486,4.630000114440918,4.899899959564209
PXMD,2022-09-02 20:57:00,189463,4.72130012512207,4.78000020980835,4.690000057220459,4.789999961853027
PXMD,2022-09-02 20:58:00,67516,4.760000228881836,4.769999980926514,4.71999979019165,4.800000190734863
PXMD,2022-09-02 20:59:00,57902,4.769999980926514,4.799900054931641,4.7600998878479,4.800000190734863
PXMD,2022-09-02 21:00:00,79576,4.7829999923706055,4.828700065612793,4.78000020980835,4.849999904632568
PXMD,2022-09-02 21:01:00,201084,4.829999923706055,4.928699970245361,4.740099906921387,4.960000038146973
PXMD,2022-09-02 21:02:00,452065,4.92080020904541,5.070000171661377,4.920000076293945,5.119999885559082
PXMD,2022-09-02 21:03:00,220737,5.065000057220459,5.020100116729736,4.949999809265137,5.079999923706055
PXMD,2022-09-02 21:04:00,308668,5.03000020980835,5.099899768829346,5.029900074005127,5.150000095367432
PXMD,2022-09-02 21:05:00,281508,5.090000152587891,5.010000228881836,5.0,5.110000133514404
PXMD,2022-09-02 21:06:00,215857,5.012899875640869,4.989999771118164,4.880000114440918,5.03000020980835
PXMD,2022-09-02 21:07:00,84558,4.989999771118164,4.9899001121521,4.949999809265137,5.009900093078613
PXMD,2022-09-02 21:08:00,453370,4.960000038146973,5.159999847412109,4.940000057220459,5.190000057220459
PXMD,2022-09-02 21:09:00,493478,5.130000114440918,4.980100154876709,4.940000057220459,5.25
PXMD,2022-09-02 21:10:00,34493,4.989999771118164,5.005000114440918,4.96999979019165,5.039899826049805
PXMD,2022-09-02 21:11:00,222191,4.9903998374938965,4.949999809265137,4.949999809265137,5.039999961853027
PXMD,2022-09-02 21:12:00,121887,4.96999979019165,4.90369987487793,4.900000095367432,5.010000228881836
PXMD,2022-09-02 21:13:00,163776,4.912799835205078,4.994900226593018,4.860000133514404,5.010000228881836
PXMD,2022-09-02 21:14:00,178427,5.006100177764893,5.0,4.980000019073486,5.070000171661377
PXMD,2022-09-02 21:15:00,116164,5.005000114440918,4.96999979019165,4.909999847412109,5.039999961853027
PXMD,2022-09-02 21:16:00,57505,4.96999979019165,4.999899864196777,4.950099945068359,5.0
PXMD,2022-09-02 21:17:00,221056,5.0,5.03000020980835,4.992499828338623,5.090000152587891
PXMD,2022-09-02 21:18:00,67669,5.049900054931641,5.019999980926514,4.96999979019165,5.049900054931641
PXMD,2022-09-02 21:19:00,0,5.010000228881836,5.041100025177002,5.0,5.079400062561035
PXMD,2022-09-02 21:20:00,173123,5.050000190734863,5.019999980926514,5.019999980926514,5.130000114440918
PXMD,2022-09-02 21:21:00,233988,5.039000034332275,5.190000057220459,4.96999979019165,5.190000057220459
PXMD,2022-09-02 21:22:00,473789,5.190000057220459,5.247499942779541,5.150000095367432,5.300000190734863
PXMD,2022-09-02 21:23:00,172138,5.240099906921387,5.260000228881836,5.190000057220459,5.309999942779541
PXMD,2022-09-02 21:24:00,244991,5.257999897003174,5.320099830627441,5.190000057220459,5.349999904632568
PXMD,2022-09-02 21:25:00,96789,5.328400135040283,5.320000171661377,5.300099849700928,5.349999904632568
PXMD,2022-09-02 21:26:00,628901,5.100100040435791,5.110000133514404,5.03000020980835,5.130000114440918
PXMD,2022-09-02 21:27:00,173547,5.109899997711182,5.039999961853027,4.931399822235107,5.109899997711182
PXMD,2022-09-02 21:28:00,68076,5.049900054931641,4.989999771118164,4.960000038146973,5.049900054931641
PXMD,2022-09-02 21:29:00,46821,5.019899845123291,4.980000019073486,4.960000038146973,5.050000190734863
PXMD,2022-09-02 21:30:00,217825,4.974999904632568,4.889200210571289,4.809999942779541,4.980000019073486
PXMD,2022-09-02 21:31:00,96269,4.889900207519531,4.880000114440918,4.8394999504089355,4.909999847412109
PXMD,2022-09-02 21:32:00,34447,4.869999885559082,4.890699863433838,4.849999904632568,4.900000095367432
PXMD,2022-09-02 21:33:00,199213,4.889999866485596,4.678599834442139,4.668000221252441,4.900000095367432
PXMD,2022-09-02 21:34:00,,,,,
PXMD,2022-09-02 21:34:54,0,4.749899864196777,4.749899864196777,4.749899864196777,4.749899864196777
ATXG,2022-09-02 20:30:00,698304,29.530000686645508,26.579999923706055,26.579999923706055,29.530000686645508
ATXG,2022-09-02 20:31:00,,,,,
ATXG,2022-09-02 20:32:00,,,,,
ATXG,2022-09-02 20:33:00,,,,,
ATXG,2022-09-02 20:34:00,,,,,
ATXG,2022-09-02 20:35:00,,,,,
ATXG,2022-09-02 20:36:00,,,,,
ATXG,2022-09-02 20:37:00,,,,,
ATXG,2022-09-02 20:38:00,,,,,
ATXG,2022-09-02 20:39:00,,,,,
ATXG,2022-09-02 20:40:00,14351,24.0,23.719999313354492,23.719999313354492,24.0
ATXG,2022-09-02 20:41:00,1347,23.719999313354492,23.719999313354492,23.719999313354492,23.719999313354492
ATXG,2022-09-02 20:42:00,,,,,
ATXG,2022-09-02 20:43:00,,,,,
ATXG,2022-09-02 20:44:00,,,,,
ATXG,2022-09-02 20:45:00,,,,,
ATXG,2022-09-02 20:46:00,27897,23.5,24.6205997467041,23.12700080871582,25.34000015258789
ATXG,2022-09-02 20:47:00,21975,25.0,25.020000457763672,24.34000015258789,25.459999084472656
ATXG,2022-09-02 20:48:00,21645,25.0,25.90999984741211,25.0,26.249900817871094
ATXG,2022-09-02 20:49:00,11930,24.25,24.872499465942383,24.25,24.872499465942383
ATXG,2022-09-02 20:50:00,19770,22.25,22.030000686645508,22.030000686645508,22.25
ATXG,2022-09-02 20:51:00,2341,22.020000457763672,22.020000457763672,22.020000457763672,22.020000457763672
ATXG,2022-09-02 20:52:00,,,,,
ATXG,2022-09-02 20:53:00,,,,,
ATXG,2022-09-02 20:54:00,,,,,
ATXG,2022-09-02 20:55:00,,,,,
ATXG,2022-09-02 20:56:00,18537,21.0,20.309999465942383,20.09000015258789,21.0
ATXG,2022-09-02 20:57:00,15285,20.5,20.600000381469727,20.32900047302246,21.209999084472656
ATXG,2022-09-02 20:58:00,14728,20.75,20.719999313354492,20.50040054321289,21.850000381469727
ATXG,2022-09-02 20:59:00,35643,19.690000534057617,19.010099411010742,19.0,21.433000564575195
ATXG,2022-09-02 21:00:00,27731,19.184999465942383,19.989999771118164,18.62700080871582,20.0
ATXG,2022-09-02 21:01:00,11406,19.239999771118164,19.0,18.8700008392334,20.0
ATXG,2022-09-02 21:02:00,17676,19.5,19.0,19.0,20.452600479125977
ATXG,2022-09-02 21:03:00,2257,19.783000946044922,19.833499908447266,19.783000946044922,19.833499908447266
ATXG,2022-09-02 21:04:00,11001,19.15999984741211,19.003000259399414,19.0,19.859899520874023
ATXG,2022-09-02 21:05:00,7782,19.010000228881836,19.110000610351562,19.0,19.849899291992188
ATXG,2022-09-02 21:06:00,11012,19.030000686645508,19.0,18.75,19.790000915527344
ATXG,2022-09-02 21:07:00,1701,19.399900436401367,19.489900588989258,19.399900436401367,19.489900588989258
ATXG,2022-09-02 21:08:00,7707,19.472000122070312,18.649999618530273,18.649999618530273,19.472000122070312
ATXG,2022-09-02 21:09:00,7078,18.649999618530273,18.999900817871094,18.500099182128906,18.999900817871094
ATXG,2022-09-02 21:10:00,1664,18.950000762939453,19.0,18.950000762939453,19.0
ATXG,2022-09-02 21:11:00,0,21.1299991607666,21.1299991607666,21.1299991607666,21.1299991607666
ATXG,2022-09-02 21:12:00,,,,,
ATXG,2022-09-02 21:13:00,,,,,
ATXG,2022-09-02 21:14:00,,,,,
ATXG,2022-09-02 21:15:00,,,,,
ATXG,2022-09-02 21:16:00,1076347,21.549999237060547,19.760000228881836,19.760000228881836,22.569599151611328
ATXG,2022-09-02 21:17:00,0,19.760000228881836,19.760000228881836,19.760000228881836,19.760000228881836
ATXG,2022-09-02 21:18:00,,,,,
ATXG,2022-09-02 21:19:00,,,,,
ATXG,2022-09-02 21:20:00,,,,,
ATXG,2022-09-02 21:21:00,,,,,
ATXG,2022-09-02 21:22:00,14838,18.850000381469727,19.00040054321289,18.780099868774414,19.70989990234375
ATXG,2022-09-02 21:23:00,18327,18.809999465942383,18.020000457763672,18.0,18.84000015258789
ATXG,2022-09-02 21:24:00,16529,18.75,17.5,17.5,18.899999618530273
ATXG,2022-09-02 21:25:00,3159,17.5,18.0,17.5,18.0
ATXG,2022-09-02 21:26:00,39699,17.550100326538086,17.510099411010742,17.399999618530273,17.950000762939453
ATXG,2022-09-02 21:27:00,13225,17.503000259399414,17.0,16.969999313354492,17.520000457763672
ATXG,2022-09-02 21:28:00,13669,16.999900817871094,16.872400283813477,16.809999465942383,17.423500061035156
ATXG,2022-09-02 21:29:00,20315,17.449899673461914,16.399999618530273,16.28529930114746,17.449899673461914
ATXG,2022-09-02 21:30:00,15863,16.350400924682617,16.5,16.350000381469727,16.899900436401367
ATXG,2022-09-02 21:31:00,11936,16.729999542236328,16.840700149536133,16.350000381469727,16.899900436401367
ATXG,2022-09-02 21:32:00,14050,16.350000381469727,16.350000381469727,16.299999237060547,16.899999618530273
ATXG,2022-09-02 21:33:00,10192,16.76930046081543,16.1200008392334,16.1200008392334,16.76930046081543
ATXG,2022-09-02 21:34:00,,,,,
ATXG,2022-09-02 21:34:53,0,16.509899139404297,16.509899139404297,16.509899139404297,16.509899139404297
SPY,2022-09-02 20:30:00,5025232,400.2799987792969,399.70001220703125,399.5299987792969,400.42999267578125
SPY,2022-09-02 20:31:00,517427,399.67999267578125,399.1099853515625,398.8800048828125,399.7200012207031
SPY,2022-09-02 20:32:00,335111,399.1099853515625,398.9599914550781,398.8299865722656,399.20001220703125
SPY,2022-09-02 20:33:00,350377,398.8900146484375,398.7300109863281,398.510009765625,398.9100036621094
SPY,2022-09-02 20:34:00,367141,398.7300109863281,398.39111328125,398.3800048828125,398.8900146484375
SPY,2022-09-02 20:35:00,383599,398.4100036621094,398.55999755859375,398.3399963378906,398.7300109863281
SPY,2022-09-02 20:36:00,305007,398.54998779296875,398.5400085449219,398.239990234375,398.6600036621094
SPY,2022-09-02 20:37:00,312388,398.54998779296875,399.0199890136719,398.3800048828125,399.0400085449219
SPY,2022-09-02 20:38:00,272084,399.010009765625,398.8699951171875,398.7900085449219,399.0899963378906
SPY,2022-09-02 20:39:00,206827,398.8399963378906,398.95001220703125,398.7300109863281,399.1600036621094
SPY,2022-09-02 20:40:00,220415,398.95001220703125,398.30999755859375,398.260009765625,399.010009765625
SPY,2022-09-02 20:41:00,332893,398.3299865722656,398.3900146484375,398.0899963378906,398.42999267578125
SPY,2022-09-02 20:42:00,244714,398.3999938964844,397.8399963378906,397.7099914550781,398.3999938964844
SPY,2022-09-02 20:43:00,406301,397.8299865722656,398.07000732421875,397.6400146484375,398.1000061035156
SPY,2022-09-02 20:44:00,124864,398.07501220703125,397.9700012207031,397.9100036621094,398.1400146484375
SPY,2022-09-02 20:45:00,373275,397.9800109863281,398.2699890136719,397.9599914550781,398.5299987792969
SPY,2022-09-02 20:46:00,187631,398.239990234375,398.6099853515625,398.1300048828125,398.7300109863281
SPY,2022-09-02 20:47:00,161734,398.6099853515625,398.2900085449219,398.2300109863281,398.760009765625
SPY,2022-09-02 20:48:00,286768,398.2799987792969,397.9700012207031,397.9100036621094,398.4150085449219
SPY,2022-09-02 20:49:00,271927,397.95001220703125,398.4599914550781,397.9150085449219,398.4599914550781
SPY,2022-09-02 20:50:00,210712,398.4700012207031,398.8999938964844,398.4649963378906,398.92999267578125
SPY,2022-09-02 20:51:00,198535,398.9200134277344,399.07000732421875,398.8999938964844,399.19000244140625
SPY,2022-09-02 20:52:00,190842,399.07000732421875,398.239990234375,398.19000244140625,399.07000732421875
SPY,2022-09-02 20:53:00,133227,398.239990234375,398.4200134277344,398.1600036621094,398.45001220703125
SPY,2022-09-02 20:54:00,184526,398.3900146484375,398.489990234375,398.3500061035156,398.760009765625
SPY,2022-09-02 20:55:00,145791,398.4872131347656,398.4100036621094,398.2900085449219,398.70001220703125
SPY,2022-09-02 20:56:00,151944,398.44000244140625,398.6600036621094,398.4100036621094,398.94000244140625
SPY,2022-09-02 20:57:00,254881,398.6400146484375,398.0849914550781,398.0849914550781,398.6400146484375
SPY,2022-09-02 20:58:00,173287,398.0899963378906,398.3800048828125,398.07501220703125,398.45001220703125
SPY,2022-09-02 20:59:00,136061,398.3599853515625,398.0199890136719,397.9599914550781,398.4200134277344
SPY,2022-09-02 21:00:00,296554,398.0299987792969,397.5799865722656,397.5299987792969,398.3699951171875
SPY,2022-09-02 21:01:00,295154,397.5899963378906,397.10101318359375,397.05999755859375,397.6700134277344
SPY,2022-09-02 21:02:00,339799,397.10101318359375,397.3500061035156,397.04998779296875,397.4200134277344
SPY,2022-09-02 21:03:00,294464,397.3699951171875,397.1000061035156,397.0202941894531,397.4100036621094
SPY,2022-09-02 21:04:00,176425,397.1099853515625,397.239990234375,397.0299987792969,397.2799987792969
SPY,2022-09-02 21:05:00,138663,397.239990234375,397.2650146484375,397.17999267578125,397.44000244140625
SPY,2022-09-02 21:06:00,130527,397.2200012207031,397.3800048828125,397.1300048828125,397.3999938964844
SPY,2022-09-02 21:07:00,225426,397.3599853515625,397.6050109863281,397.32501220703125,397.7699890136719
SPY,2022-09-02 21:08:00,100318,397.6050109863281,397.7250061035156,397.3800048828125,397.75
